Fertility,Magma_Series,Deposit,AUTHOR,Si,Al,Fe,Mg,Ca,Na,K,Ti,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
1,K,Ok Tedi,Pollard,304300.1333,93677.37269,17979.06118,4643.376406,5074.304444,42508.43338,43001.65485,2457.305881,77.44576352,559,19.6,30.9,73.8,9.07,35.1,5.72,1.35,4.36,0.58,3.4,0.66,1.75,0.29,1.74,0.26
1,K,Ok Tedi,Pollard,309441.9174,93148.122,18608.67811,5125.805123,9076.572737,44808.19156,37688.70907,2457.305881,77.44576352,919,18.7,33.5,73.7,8.89,33.4,5.68,1.24,4.55,0.6,3.09,0.64,1.88,0.28,2,0.3
1,K,Oyu Tolgoi,Wainwright,275973.5771,95159.27463,59074.5617,9226.449221,27801.47082,36499.38782,25983.62542,3596.057386,929.3491622,1055,16.5,15.9,32.8,3.78,15.5,3.49,1.13,3.54,0.58,3.35,0.63,1.93,0.27,2,0.32
1,K,Oyu Tolgoi,Wainwright,268401.1314,94047.84818,54333.31309,8924.931273,32304.02265,40653.78969,25983.62542,3476.188807,1471.469507,1035,19.2,15.4,30.9,3.7,16.1,3.5,1.2,3.8,0.6,3.3,0.7,2.1,0.3,2.1,0.3
0,K,Pebble,Olson,236288.3524,76000.39954,90944.66653,40041.58355,54530.9055,27077.79788,14361.55654,11225.69247,2245.927142,227,32.32,9.85,23.2,3.38,15.89,4.74,1.63,5.76,1.01,6.14,1.28,3.43,0.49,3.02,0.47
0,K,Pebble,Olson,234558.8432,89231.66687,75165.37823,37508.83278,66251.83407,26855.24063,6309.123105,9277.828057,1579.893576,201,23.19,7.24,17.54,2.59,12.29,3.68,1.31,4.35,0.75,4.8,0.95,2.53,0.37,2.16,0.33
0,K,Pebble,Olson,227547.3193,91401.59471,61951.19592,49147.42559,69968.22606,19955.96611,15523.76343,12154.67397,1091.985266,349,34.21,8.7,22.18,3.36,16.25,4.87,1.65,6,1.05,6.83,1.38,3.79,0.54,3.28,0.51
0,K,Pebble,Olson,239794.1143,78540.80287,86358.56796,39498.85124,62535.44209,30490.34227,7388.315215,10830.12616,991.3057731,343,29.29,7.5,18.58,2.83,13.78,4.22,1.51,5.08,0.9,5.73,1.16,3.14,0.44,2.73,0.43
0,K,Pebble,Olson,240822.4711,80657.80564,82938.42666,26774.79382,36449.2291,21068.75232,35530.32485,7288.009636,813.180517,398,26.1,15.8,34.76,4.7,20.46,5.08,2.64,5.34,0.87,5.16,1.02,2.71,0.38,2.4,0.37
0,K,Pebble,Olson,245309.8463,91824.99527,79518.28535,18271.98767,44525.23476,34867.30138,20670.67965,5334.15179,596.3323791,650,23.83,21.98,44.45,5.64,23.7,5.3,2.05,5.14,0.8,4.7,0.93,2.46,0.35,2.21,0.35
0,K,Pebble,Olson,264334.4476,92460.0961,43995.45406,11095.8605,21226.31577,28487.32708,55536.88628,3398.27423,712.5010244,1041,18.06,15.38,30.79,3.98,16.6,3.94,1.35,3.8,0.59,3.47,0.69,1.81,0.27,1.75,0.27
0,K,Pebble,Olson,274244.0679,82668.95827,43995.45406,12724.05742,12935.90288,15653.19275,66411.82216,2996.714489,456.9300048,482,22.27,23.13,39.82,4.74,18.64,4.26,1.32,4.12,0.67,4.07,0.83,2.35,0.36,2.3,0.37
0,K,Pebble,Olson,273262.4546,91454.51978,36144.67516,10794.34255,17366.98563,26632.68339,53378.50206,3170.523929,178.1252561,5198,16.71,13.42,26.19,3.32,14.01,3.32,1.05,3.3,0.52,3.1,0.63,1.76,0.26,1.74,0.28
0,K,Pebble,Olson,298831.1447,91877.92034,32646.80337,8382.198966,18010.20732,44140.51983,32458.77808,2067.732997,789.9467879,212,12.81,10.94,21.1,2.68,11.06,2.62,0.81,2.41,0.38,2.32,0.49,1.37,0.21,1.42,0.25
0,K,Pebble,Olson,297569.0705,73724.62156,25029.21592,4944.894354,14722.62979,1854.64369,86916.47225,3410.261088,727.9901771,103,13.27,19.12,33.38,3.92,15.37,3.22,1.09,2.87,0.45,2.55,0.49,1.24,0.17,1.06,0.17
0,K,Pebble,Olson,292287.0559,89602.14235,22075.45752,5427.323071,13936.46995,22478.28153,62427.11283,4411.163727,704.756448,189,15.45,16.35,32.84,4.1,16.67,3.73,1.17,3.4,0.54,3.05,0.6,1.59,0.22,1.3,0.19
0,K,Pebble,Olson,291352.186,84097.93515,19510.35154,7115.823583,6289.278747,12092.27686,89988.01902,2325.450443,116.1686453,510,19.31,17.35,29.45,3.63,14.81,3.37,1.05,3.35,0.57,3.48,0.73,2.07,0.31,2,0.32
0,K,Pebble,Olson,293408.8997,85050.58639,24018.71962,3497.608202,8504.820124,5341.373828,88493.75303,1887.930128,340.7613595,638,11.9,9.91,17.82,2.17,8.86,1.99,0.81,2.02,0.33,2,0.41,1.13,0.18,1.19,0.2
1,K,Pebble,Olson,255499.9276,93941.99804,59852.47284,17488.04101,48956.31752,38428.21726,8633.536881,5346.138648,673.7781426,725,22.28,17.11,36.22,4.75,20.32,4.74,1.61,4.58,0.72,4.37,0.88,2.37,0.35,2.26,0.38
1,K,Pebble,Olson,269616.4622,89178.7418,58297.86316,15437.71896,40237.09016,23961.99648,26813.7732,5382.099221,580.8432264,612,26.99,19.96,41.13,5.19,21.31,4.88,1.71,4.93,0.82,5.12,1.05,2.9,0.43,2.76,0.46
1,K,Pebble,Olson,278404.2387,90819.41895,47337.86489,15317.11178,48956.31752,28635.69858,18014.20676,4087.518562,743.4793298,645,18.68,11.82,23.9,3.07,12.65,3.09,1.06,3.26,0.55,3.48,0.71,1.99,0.29,1.91,0.31
1,K,Pebble,Olson,270972.0235,92460.0961,25262.40737,10734.03896,60534.30794,52226.76632,2739.487664,3745.893111,681.522719,508,18.93,9.47,20.04,2.71,11.8,3.17,0.83,3.32,0.55,3.49,0.71,2,0.3,1.95,0.32
1,K,Pebble,Olson,281816.5136,87961.46521,37854.74581,9226.449221,47169.5906,37760.54553,4731.842329,3392.280801,534.3757683,579,20.16,14.17,28.31,3.54,14.53,3.36,1.01,3.41,0.57,3.65,0.75,2.18,0.33,2.16,0.36
1,K,Pebble,Olson,288033.3981,94471.24873,26972.47802,12784.36101,40737.3737,49704.4509,2241.398998,2840.885335,487.9083102,487,15.06,10.68,20.93,2.57,10.33,2.4,0.74,2.55,0.42,2.73,0.57,1.6,0.25,1.62,0.27
1,K,Pebble,Olson,296774.4311,88649.49111,20365.38686,7115.823583,32732.83711,30861.27101,34700.17708,2553.200744,410.4625467,695,15.01,13.07,24.72,2.97,12.2,2.79,0.88,2.74,0.44,2.7,0.57,1.58,0.24,1.56,0.25
1,K,Pebble,Olson,297195.1225,92354.24596,35134.17886,9226.449221,38450.36325,30193.59928,23493.18209,3050.655349,1068.751537,638,17.2,14.25,27.06,3.28,13.27,2.98,0.97,3.02,0.5,3.09,0.65,1.8,0.27,1.84,0.3
1,K,Pebble,Olson,294811.2044,91719.14513,35756.02274,9467.66358,39236.52309,29303.37031,22995.09342,3074.629065,1068.751537,650,16.48,13.41,25.69,3.12,12.56,2.89,1,2.86,0.49,3.02,0.62,1.78,0.27,1.76,0.29
1,K,Pebble,Olson,307712.4082,81663.38196,20132.19541,6512.787686,27872.9399,26632.68339,35945.39874,2439.325594,348.5059358,638,13.22,10.4,20.13,2.47,10.02,2.34,0.76,2.31,0.38,2.43,0.5,1.42,0.21,1.42,0.23
1,K,Pebble,Olson,301074.8324,89549.21729,29148.93158,6754.002044,34733.97126,29822.67054,26232.66975,2756.977329,797.6913643,663,14.7,13.5,24.84,2.91,11.38,2.63,0.92,2.62,0.43,2.72,0.56,1.59,0.24,1.58,0.26
1,K,Pebble,Olson,313789.0622,88279.01562,12359.14699,6693.698455,24442.42422,27597.09811,35281.28052,2511.246741,193.6144088,610,14.04,10.13,19.78,2.5,10.27,2.45,0.79,2.44,0.41,2.48,0.52,1.46,0.22,1.42,0.24
1,K,Pebble,Olson,296026.5352,90343.09332,34512.33499,9226.449221,37950.07971,29748.48479,23327.15253,3032.675062,1099.729842,652,17.32,14.63,28.47,3.43,13.52,3.06,1.03,3.08,0.51,3.14,0.65,1.83,0.29,1.89,0.3
1,K,Pebble,Olson,299579.0406,89231.66687,35056.44838,8623.413325,37735.67248,30267.78503,23742.22642,2984.727631,875.1371278,686,19.03,14.71,29.24,3.65,14.62,3.32,1.09,3.34,0.56,3.48,0.72,2.03,0.31,2.07,0.34
1,K,Pebble,Olson,304253.3898,89231.66687,19510.35154,6150.966148,24442.42422,27448.72662,34451.13274,2589.161318,255.5710196,645,11.6,10.56,19.89,2.4,9.58,2.2,0.77,2.11,0.35,2.12,0.44,1.26,0.19,1.31,0.23
1,K,Pebble,Olson,291492.4165,89919.69277,24251.91107,7176.127172,22941.57361,27151.98363,31379.58597,2804.924761,193.6144088,654,17.8,13.73,26.88,3.33,13.52,3.08,1.01,3.1,0.51,3.23,0.68,1.9,0.29,1.91,0.31
1,K,Pebble,Olson,294250.2825,87961.46521,30237.15836,8020.377428,19153.71255,25445.71143,31960.68941,2685.056182,162.6361034,565,13.66,12.05,23.83,2.91,11.7,2.61,0.83,2.56,0.42,2.57,0.53,1.53,0.24,1.55,0.26
1,K,Pebble,Olson,311825.8355,78434.95273,7384.396,6814.305634,21583.66115,20326.89485,50140.92573,2469.292739,185.8698324,507,9.83,5.72,11.15,1.43,6.13,1.48,0.51,1.65,0.28,1.67,0.34,0.98,0.15,0.96,0.16
1,K,Pebble,Olson,296353.7397,83145.2839,10959.99827,7537.94871,29016.44513,25148.96844,49393.79273,2673.069324,224.5927142,714,13.53,8.03,16.43,2.17,9.44,2.32,0.68,2.39,0.39,2.41,0.49,1.39,0.2,1.3,0.2
1,K,Pebble,Olson,292287.0559,89919.69277,29693.04497,5487.626661,25085.64591,28116.39834,28640.09831,2840.885335,944.8383149,540,16.08,14.25,27.28,3.31,12.99,3.01,0.99,2.91,0.48,3.01,0.62,1.77,0.28,1.79,0.29
1,K,Pebble,Olson,304954.5422,87749.76493,23863.25865,6934.912813,25728.8676,25668.26867,34368.11797,2625.121892,751.2239061,476,14.72,9.6,19.63,2.51,10.47,2.54,0.84,2.53,0.43,2.72,0.56,1.62,0.25,1.66,0.28
1,K,Pebble,Olson,293595.8736,90290.16826,32102.68998,9045.538452,35448.66203,29229.18456,25900.61064,3164.5305,441.4408521,715,18.31,14.05,28.16,3.5,14.27,3.31,1.11,3.32,0.55,3.31,0.7,1.96,0.29,1.9,0.3
1,K,Pebble,Olson,320707.099,84627.18584,21298.15267,4100.644098,26872.37283,28487.32708,30300.39386,1971.838133,379.4842413,543,11.98,12.22,20.97,2.37,9.18,1.95,0.69,2,0.33,2.1,0.44,1.27,0.2,1.33,0.23
1,K,Pebble,Olson,331691.8197,72348.56976,4819.290021,5186.108713,8790.69643,4154.401866,65415.64483,1947.864418,147.1469507,141,4.79,3.24,5.67,0.68,2.78,0.7,0.23,0.76,0.13,0.79,0.17,0.49,0.08,0.52,0.09
1,K,Pebble,Olson,333234.3549,72507.34496,6684.821642,5186.108713,11435.05227,8902.289713,62759.17194,1977.831562,271.0601723,196,6.92,4.83,8.64,1.03,4.26,1.04,0.36,1.12,0.19,1.15,0.25,0.7,0.11,0.75,0.13
1,K,Pebble,Olson,301495.5238,86479.56326,17644.81992,6814.305634,26800.90375,23071.76751,43582.75829,2613.135034,472.4191575,2045,12.51,9.31,17.5,2.08,8.48,2.03,0.66,2.08,0.35,2.22,0.46,1.33,0.2,1.29,0.22
1,K,Pebble,Olson,335010.6076,71660.54386,13369.64328,5005.197944,7647.191204,9644.147189,57861.30006,2043.759281,325.2722068,253,8.81,6.47,12.64,1.55,6.45,1.51,0.47,1.52,0.25,1.54,0.32,0.91,0.14,0.9,0.16
1,K,Pebble,Olson,358803.0451,67691.16366,4586.098569,422.1251278,8790.69643,19436.66587,46903.3494,635.3034716,100.6794926,154,3.09,7.43,8.51,0.71,2.24,0.39,0.17,0.4,0.07,0.46,0.1,0.31,0.05,0.45,0.09
1,K,Pebble,Olson,354876.5917,68961.36532,6140.708253,964.8574349,4859.897213,8012.060742,60268.72861,791.132625,162.6361034,121,4.45,6.04,7.5,0.72,2.61,0.56,0.22,0.6,0.1,0.65,0.15,0.42,0.07,0.49,0.1
1,K,Pebble,Olson,351557.8038,70284.49205,8861.2752,783.9466659,9648.32535,20549.45209,45409.0834,749.1786221,123.9132216,221,4.17,5.67,8.04,0.82,3,0.63,0.26,0.63,0.11,0.68,0.15,0.42,0.07,0.55,0.11
0,K,Pebble,Olson,308974.4825,84838.88612,27127.93899,5065.501533,12507.08842,22700.83877,51054.08828,2990.72106,960.3274677,235,30.26,25.73,52.73,6.8,27.77,6.13,1.83,5.55,0.92,5.6,1.18,3.32,0.49,3.24,0.52
0,K,Pebble,Olson,303178.2895,87008.81396,33657.29966,8140.984607,22727.16638,36721.94507,25319.5072,4441.130872,1308.833403,418,38.81,29.76,63.26,8.34,34.35,7.8,2.12,7.19,1.18,7.19,1.49,4.1,0.61,3.96,0.64
0,K,Pebble,Olson,305048.0292,82298.48279,27672.05238,6995.216403,12435.61934,13427.62032,56948.1375,3380.293943,1014.539502,162,31.26,24.64,52.28,6.87,27.85,6.11,1.67,5.57,0.92,5.71,1.19,3.43,0.52,3.51,0.57
0,K,Pebble,Olson,298176.7359,87485.13958,33735.03015,8261.591787,24799.7696,34941.48712,22829.06387,4423.150585,1339.811709,408,40.78,30.94,66.3,8.78,36,8.02,2.18,7.43,1.22,7.43,1.55,4.22,0.64,4.08,0.64
0,K,Pebble,Olson,295138.4089,83198.20897,35833.75322,8442.502556,21226.31577,20623.63784,42669.59574,4279.30829,1277.855098,323,34.64,24.76,52.45,6.97,28.53,6.52,1.84,6.14,1.02,6.3,1.32,3.64,0.54,3.52,0.56
1,CA,Portovelo,Shutte et al ,302856.3019,80898.62243,30792.45783,12056.17431,29825.36449,23183.31212,18127.46437,2384.835088,601.29388,313,13,13.09557348,25.4700358,2.670418859,10.52386732,2.139146471,0.667114268,2.151926313,0.293511189,1.883129337,0.414939632,1.224969569,0.17568451,1.113018693,0.207396297
1,CA,Portovelo,Shutte et al ,301217.6431,84540.88622,34022.07794,13223.67266,30995.92414,25594.70609,17071.20869,2686.950105,679.3077701,309,12.4,13.41648589,25.47818395,2.594974149,11.42711248,1.991948916,0.59081228,1.834323229,0.296533064,1.86592464,0.397111616,1.207320014,0.16039665,1.157681054,0.204330756
1,CA,Portovelo,Shutte et al ,302295.3403,83358.20516,32843.12501,12823.99528,32409.40974,21971.332,19668.95584,2502.533434,601.6220177,291,12.2,14.22603237,27.29793139,2.747581095,10.98955289,2.069811542,0.612056396,1.953085708,0.292347329,1.978310096,0.371072584,1.18180403,0.176685292,1.247210962,0.208422328
1,CA,Portovelo,Shutte et al ,296165.4637,87576.98696,39193.44833,15469.85759,20993.32772,32759.62177,20483.20019,3110.234199,682.467596,313,14.4,12.60581865,24.84956123,2.721177689,12.87731178,2.476430099,0.671030837,2.395876659,0.344182333,2.337560144,0.478100747,1.432088051,0.20546388,1.269104619,0.215639741
1,CA,Productora (Ruta 5 batholith),Richards,299625.7841,86691.26354,34463.73789,12181.32512,40308.55924,27374.54087,13531.40876,2517.24017,898.3708568,384,16,14.6,30.8,3.72,14.3,2.99,0.918,2.58,0.41,2.48,0.5,1.5,0.242,1.68,0.285
1,CA,Productora (iron district regional),Richards,282751.3835,86850.03875,21926.69692,23337.48921,61892.2204,31603.12848,3403.605886,6490.883582,418.207123,364,28,12.2,33.4,4.6,19.5,4.83,1.41,4.64,0.76,4.67,0.95,2.84,0.433,3.05,0.502
1,CA,Productora (iron district regional),Richards,305001.2857,80287.33015,38636.41911,10432.52102,31374.92466,28116.39834,19010.38409,4225.367429,697.0118717,228,36,11.8,29.8,4.37,20.4,5.24,1.24,5.54,0.97,6.09,1.26,3.62,0.534,3.59,0.576
1,CA,Productora (iron district regional),Richards,266578.1352,91189.89443,28075.19376,25990.84715,72183.76744,34199.62965,4814.857106,6185.218704,1184.920182,330,31,4.22,12.4,2.06,10.5,3.39,1.12,4.28,0.81,5.27,1.08,3.16,0.46,3.11,0.502
1,CA,Productora-Alice porphyry,Richards,311872.579,83198.20897,18553.5981,10854.64614,41237.65724,29822.67054,6226.108327,3002.707918,325.2722068,313,18,6.9,15.7,2.24,9.13,2.06,0.794,2.17,0.38,2.37,0.49,1.51,0.236,1.67,0.284
1,CA,Productora-Alice porphyry,Richards,291165.212,75471.14885,81474.18643,9226.449221,26157.68206,25668.26867,9297.655102,2475.286168,813.180517,184,12,12.5,25.5,3.14,12.5,2.68,0.896,2.6,0.43,2.67,0.56,1.75,0.27,1.86,0.307
1,CA,Productora-Rancho Hill_ Cachiyuyito stock,Richards,291352.186,77111.826,34120.41789,14714.07588,44096.4203,26558.49764,24655.38898,5711.737815,789.9467879,285,29,10.9,27.2,3.88,18.2,4.96,1.2,5.29,0.88,5.5,1.12,3.2,0.473,3.12,0.506
1,K,Qulong,Hu,296821.1746,87855.61507,24969.25462,9347.056401,29016.44513,48591.66468,21085.75354,3176.517358,309.7830541,1150,8.8,25.4,54.8,6.68,26.2,4.53,1.07,2.89,0.34,1.78,0.31,0.91,0.12,0.85,0.12
1,K,Qulong,Hu,303832.6984,86797.11368,23290.64927,9166.145632,27658.53267,35683.3446,22829.06387,2996.714489,309.7830541,1140,7.6,23.4,48.8,5.64,22.8,3.79,1.02,2.5,0.27,1.46,0.27,0.82,0.12,0.68,0.11
1,K,Qulong,Hu,302897.8286,85209.3616,21332.27636,8140.984607,26229.15114,46959.57824,22995.09342,2756.977329,309.7830541,1105,6.2,20.1,39.6,4.58,17.7,3.24,0.84,2.05,0.23,1.19,0.21,0.64,0.08,0.64,0.1
1,K,Qulong,Hu,312713.9619,83886.23487,22940.93982,8623.413325,24656.83145,33309.40068,25070.46286,2936.780199,309.7830541,1035,7.6,23.6,48,5.66,21.7,3.83,0.97,2.58,0.29,1.3,0.26,0.74,0.1,0.71,0.11
1,K,Qulong,Hu,302897.8286,86267.86299,22940.93982,9045.538452,26800.90375,45624.23478,22663.03431,2876.845909,387.2288176,1095,6.5,20.8,41.3,4.83,19,3.46,0.89,2.34,0.25,1.28,0.22,0.62,0.1,0.61,0.09
1,K,Qulong,Hu,296353.7397,88384.86576,24269.83572,9769.181529,29445.25959,47478.87847,21417.81265,3176.517358,309.7830541,1175,7.8,23.3,48,5.67,22.7,4.08,1,2.63,0.28,1.44,0.25,0.77,0.11,0.6,0.1
1,K,Qulong,Hu,306169.873,89178.7418,24339.77761,9407.35999,27658.53267,36425.20208,22330.9752,3056.648778,387.2288176,1195,7.5,21.1,44.3,5.22,20.5,3.83,0.98,2.5,0.26,1.48,0.25,0.75,0.1,0.68,0.1
1,K,Qulong,Hu,309769.1219,86320.78806,14757.73873,8140.984607,26729.43467,31158.014,29055.17219,2637.10875,154.891527,915,8.14,26.8,53.6,6.5,24.7,3.8,0.75,2.3,0.3,1.6,0.3,0.8,0.12,0.8,0.13
1,K,Qulong,Hu,302430.3936,90131.39305,30214.89635,8864.627683,28373.22344,35015.67287,11788.09843,2756.977329,387.2288176,1065,7.2,13.1,29.2,3.65,15.4,2.91,0.79,2.08,0.25,1.33,0.25,0.68,0.1,0.61,0.1
1,K,Qulong,Hu,294437.2565,87749.76493,33921.8165,10372.21743,28444.69251,33754.51516,22413.98998,3236.451648,387.2288176,1110,7.5,19.1,42.1,5.38,22.1,3.98,0.98,2.54,0.29,1.46,0.27,0.69,0.09,0.61,0.1
1,K,Qulong,Hu,298083.2489,87696.83986,27766.93021,9708.877939,30660.23389,34867.30138,22164.94565,3056.648778,387.2288176,1055,7.1,19,41,5.07,20.6,3.62,0.93,2.37,0.27,1.36,0.25,0.64,0.09,0.58,0.09
1,K,Qulong,Hu,308553.7911,87273.4393,25318.96407,7899.770248,25014.17683,32938.47194,26315.68453,2936.780199,387.2288176,1015,6.3,19,40,4.97,19.9,3.41,0.88,2.19,0.26,1.27,0.23,0.58,0.08,0.51,0.08
1,K,Qulong,Hu,303505.4939,86797.11368,28606.23289,8563.109735,22226.88284,29600.1133,24074.28553,2996.714489,154.891527,932,7.41,21.3,45.2,5.73,23.2,3.77,0.86,2.35,0.31,1.5,0.28,0.71,0.1,0.66,0.11
1,K,Qulong,Hu,330803.6933,68643.8149,10491.28345,6995.216403,23656.26438,26261.75465,31047.52686,2217.568722,77.44576352,756.9,4.96,15.75,31.91,4.1,15.99,2.691,0.613,1.602,0.211,1.005,0.187,0.473,0.067,0.446,0.071
1,K,Qulong,Hu,300093.219,82298.48279,13428.84282,7296.734352,24871.23868,31825.68572,33454.95541,2697.04304,154.891527,1156,5.73,32.43,64.2,7.725,30.7,4.435,0.937,2.321,0.267,1.206,0.208,0.51,0.073,0.446,0.072
1,K,Qulong,Hu,313181.3968,73830.4717,12379.71448,6090.662558,20940.43946,24258.73947,42088.49229,2277.503011,77.44576352,694,5.46,16.08,33.81,4.37,17.84,2.914,0.636,1.787,0.229,1.153,0.207,0.523,0.077,0.513,0.08
1,K,Qulong,Hu,307431.9473,79546.37918,11610.35369,9045.538452,24871.23868,27968.02685,36941.57608,2876.845909,154.891527,893.6,6.46,21.3,43.37,5.367,21.71,3.462,0.807,2.023,0.266,1.288,0.238,0.634,0.092,0.576,0.089
1,K,Qulong,Hu,303879.4419,87114.6641,11120.76046,9648.574349,25943.27483,31306.38549,32375.7633,2936.780199,154.891527,936.2,6.52,20.05,41.22,5.35,21.52,3.46,0.859,2.025,0.271,1.326,0.251,0.607,0.091,0.574,0.093
1,K,Qulong,Hu,319258.0508,81504.60675,14268.1455,7960.073838,10791.83058,30787.08526,40760.25585,2876.845909,77.44576352,837.4,5.5,19.98,41.43,5.437,21.63,3.557,0.811,1.953,0.253,1.199,0.212,0.534,0.075,0.529,0.081
1,K,Qulong,Hu,316687.1587,77217.67613,11680.29558,9045.538452,20225.7487,23516.88199,47152.39373,2756.977329,232.3372906,722.1,5.69,22.72,45.59,5.72,22.53,3.526,0.884,2.019,0.258,1.213,0.216,0.526,0.076,0.483,0.08
1,K,Qulong,Hu,301495.5238,86479.56326,15806.86707,7779.163069,27086.78006,29303.37031,33537.97019,2996.714489,309.7830541,874.2,6.75,21.98,45.19,5.707,22.58,3.704,0.891,2.208,0.272,1.368,0.24,0.601,0.086,0.55,0.09
1,K,Qulong,Hu,317248.0806,77535.22655,10071.63212,7055.519993,21369.25392,26335.9404,41258.34452,2457.305881,154.891527,824.9,5.14,16.75,33.19,4.108,17.01,2.733,0.627,1.643,0.209,1.028,0.188,0.481,0.067,0.447,0.07
1,CA,Radomiro Tomic,Ballard,323511.7085,90290.16826,9512.096999,2653.357946,12507.08842,44363.07707,22580.01953,1498.357244,0.007744576,808,6.84,21.9,43,4.6,17.4,2.91,0.88,2.04,0.284823794,1.36,0.24,0.71,0.1115671,0.74,0.12
1,CA,Radomiro Tomic,Ballard,328186.0578,86691.26354,7134.072749,1929.71487,14150.87718,37315.43105,26896.78797,1258.620085,0.007744576,573,3.59,14.2,26.1,2.63,9.6,1.47,0.46,0.99,0.138957052,0.67,0.12,0.37,0.060776766,0.42,0.06
1,CA,Radomiro Tomic,Ballard,332766.92,84785.96105,5875.118734,1748.804101,14508.22256,37315.43105,26813.7732,1258.620085,77.44576352,560,4.81,16.3,31,3.28,11.8,1.85,0.51,1.23,0.176134432,0.88,0.17,0.48,0.076938199,0.52,0.08
1,CA,Radomiro Tomic,Ballard,338656.6,79705.15439,6154.886293,2351.839998,8790.69643,32344.98596,31960.68941,1198.685795,0.007744576,459,3.23,11,21,2.25,8.5,1.39,0.45,0.91,0.128765811,0.63,0.11,0.3,0.053072399,0.39,0.06
1,CA,Radomiro Tomic,Ballard,322904.0432,83251.13404,14897.62251,4703.679995,21655.13023,32048.24297,28308.03919,1738.094403,542.1203446,645,5.84,19.2,34.9,3.55,13.2,2.07,0.61,1.45,0.209296523,1.06,0.2,0.57,0.091555881,0.62,0.09
1,CA,Radomiro Tomic,Ballard,334309.4552,84203.78528,4825.990389,2170.929229,10791.83058,30564.52802,36277.45785,1558.291534,0.007744576,13.3,5.13,19.9,37.1,4.76,15.055339,2.16,0.52,1.42,0.19777054,0.94,0.17,0.49,0.082312558,0.58,0.09
1,CA,Radomiro Tomic,Ballard,338142.4216,83992.08501,3776.862044,2773.965125,10863.29965,32493.35745,28972.15742,1378.488665,0.007744576,454,3.81,15.6,29,2.97,10.4,1.63,0.46,1.09,0.150962363,0.71,0.12,0.38,0.067685287,0.5,0.08
1,CA,Radomiro Tomic,Cabrera,334028.9943,86691.26354,5525.409286,2954.875894,13650.59364,40802.16119,25900.61064,1498.357244,54.21203446,635,5.3,18,32.3,3.5,11.8,1.96,0.54,1.43,0.18,0.93,0.18,0.53,0.08,0.57,0.089
1,CA,Radomiro Tomic,Cabrera,336412.9124,83145.2839,9232.32944,3256.393843,14937.03702,34644.74413,27560.9062,1558.291534,69.70118717,574,5.8,21.6,35.8,3.61,12.1,2.02,0.554,1.54,0.19,1.02,0.19,0.56,0.087,0.61,0.096
1,CA,Radomiro Tomic,Cabrera,330710.2063,87908.54014,12099.94692,2834.268715,13793.5318,38428.21726,24323.32987,1558.291534,108.4240689,679,5.5,19,34.6,3.86,12.9,2.08,0.595,1.55,0.2,0.98,0.19,0.52,0.081,0.57,0.088
1,CA,Radomiro Tomic,Cabrera,338048.9346,81769.2321,5385.525507,3377.001022,17224.04748,36128.45909,27145.83231,1498.357244,54.21203446,571,5.4,19.7,34.1,3.59,12.4,2.04,0.537,1.49,0.19,0.96,0.18,0.55,0.083,0.58,0.092
1,CA,Radomiro Tomic,Cabrera,337815.2171,84203.78528,5385.525507,1929.71487,15294.38241,36054.27334,28474.06875,1378.488665,54.21203446,592,5.1,18.7,33.7,3.6,12.3,2.11,0.537,1.52,0.18,0.93,0.17,0.52,0.079,0.55,0.085
1,CA,Radomiro Tomic,Cabrera,340245.8787,80869.50592,6644.479521,2894.572305,15723.19687,34793.11563,27145.83231,1438.422955,46.46745811,536,5.5,24.3,39.2,3.89,12.5,1.97,0.516,1.42,0.18,0.94,0.17,0.54,0.085,0.61,0.095
1,CA,Radomiro Tomic,Cabrera,339778.4438,82616.0332,7903.433536,2412.143587,16009.07317,34051.25815,25319.5072,1318.554375,54.21203446,580,4.3,22.3,35.7,3.28,10.1,1.53,0.446,1.11,0.14,0.74,0.14,0.41,0.066,0.49,0.079
1,CA,Radomiro Tomic,Cabrera,326596.779,90396.01839,11820.17936,3437.304612,19296.6507,38799.146,19757.51709,1917.897273,123.9132216,759,6.1,22,38.8,4.22,14.2,2.36,0.694,1.76,0.22,1.15,0.22,0.62,0.099,0.65,0.099
1,CA,Radomiro Tomic,Cabrera,331738.5632,85421.06188,13638.66849,3316.697433,18153.14547,37167.05955,20421.63531,1558.291534,77.44576352,687,5.6,21.2,36.7,3.97,13.3,2.14,0.606,1.57,0.2,1.06,0.2,0.55,0.085,0.58,0.09
1,CA,Radomiro Tomic,Cabrera,329120.9276,86850.03875,14338.08739,3618.215381,16437.88763,38724.96025,22081.93087,1438.422955,100.6794926,613,3.6,14.3,25.5,2.69,8.72,1.4,0.442,1.02,0.13,0.68,0.13,0.39,0.061,0.44,0.071
1,CA,Radomiro Tomic,Cabrera,336412.9124,82033.85744,12309.77259,2834.268715,15580.25871,35905.90184,24655.38898,1318.554375,100.6794926,536,3.6,18.1,30.3,3.15,10.2,1.62,0.449,1.12,0.14,0.71,0.13,0.39,0.065,0.47,0.078
1,CA,Radomiro Tomic,Cabrera,337721.7301,82192.63265,11330.58613,2653.357946,19296.6507,34199.62965,21168.76831,1258.620085,216.8481379,662,5.7,18.4,31.3,3.46,11.3,1.95,0.53,1.51,0.19,1.03,0.19,0.57,0.088,0.58,0.088
