Si,Al,Fe,Mg,Ca,Na,K,Ti,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
298223.4793,90237.24319,37777.01533,10251.61025,34662.50218,31454.75699,9131.625547,3176.517358,464.6745811,450,6.8,7.5,15.5,2.16825727,9.8,2.3,0.71,2.6,0.331215325,1.3,0.246643293,0.6,0.078529891,0.42,0.064173913
298223.4793,89972.61784,37466.09339,10070.69948,34733.97126,31528.94273,9131.625547,3176.517358,464.6745811,450,7.3,7.5,16,2.155338062,9.3,2.1,0.72,2.1,0.278526167,1.2,0.244076982,0.65,0.082389266,0.42,0.064173913
299158.3492,84680.11091,40575.31276,10734.03896,35734.53833,30935.45675,8799.566436,3596.057386,542.1203446,404,8.2,8.2,18.4,2.560371813,11.5,2.6,0.82,2,0.298805409,1.6,0.279935976,0.6,0.086200699,0.52,0.079453416
285462.506,84785.96105,42984.95777,25508.41844,41023.25001,31232.19974,13116.33488,4375.203153,619.5661082,562.84,9.84,13.53,28.29,3.680584791,15.16,2.88,0.98,2.54,0.363193845,1.81,0.270822104,0.41,0.091479173,0.78,0.119180124
255453.1841,84574.26077,53634.03411,41971.29842,56174.69426,29896.85629,12037.14277,5513.954659,929.3491622,930.73,13.51,20.97,43.17,5.545036935,22.43,4.55,1.22,3.67,0.51191443,2.44,0.443111738,1.01,0.156968692,1.03,0.157378882
284667.8666,85950.31257,43606.80164,24724.47177,41809.40985,30712.89951,12618.24621,4375.203153,697.0118717,642.81,12.12,14.31,29.28,3.809332986,15.69,3.42,0.98,2.99,0.39593929,1.7,0.376346037,1.1,0.143971467,0.77,0.117652174
257089.2063,82827.73348,54722.26089,45529.21021,53959.15289,26335.9404,9131.625547,4854.677471,929.3491622,643,13.7,12.5,26,3.531614723,15.4,3.3,1.02,3.2,0.473686216,2.5,0.507782774,1.35,0.203156541,1.29,0.19710559
258024.0762,83356.98418,53711.76459,41730.08406,51457.7352,27077.79788,9961.773324,4854.677471,929.3491622,650,13.5,13.4,27.5,3.706073727,16,3.5,1.05,3.3,0.479087868,2.45,0.485171494,1.25,0.187766984,1.19,0.181826087
268307.6444,88384.86576,51068.92813,25930.54356,47884.28137,30045.22778,12452.21665,5513.954659,774.4576352,820,12.6,19.7,39,5.134971318,21.5,4.25,1.24,3.7,0.515369275,2.45,0.459577744,1.1,0.156244759,0.93,0.142099379
271112.2539,85209.3616,52468.07684,29247.241,49671.00828,29377.55605,10874.93588,5214.28321,774.4576352,630,11.8,14,31,3.971000318,16,3.8,1.03,3.35,0.461610849,2.15,0.426285061,1.1,0.153943517,0.9,0.137515528
272047.1238,86267.86299,53167.6512,28945.72305,47884.28137,30119.41353,11206.99499,5214.28321,774.4576352,640,11.7,14.7,31,4.021766182,16.5,3.75,1.06,3.35,0.472616947,2.3,0.425868902,1,0.147758929,0.92,0.140571429
272981.9936,86797.11368,52778.99878,28704.50869,46812.24522,30267.78503,11290.00977,5214.28321,774.4576352,640,10.9,14,28,3.794686247,16.5,3.5,1.05,3,0.433533317,2.2,0.414771341,1,0.144690606,0.88,0.134459627
272514.5587,86797.11368,48970.20505,28101.47279,47312.52875,29971.04203,11788.09843,4914.611761,774.4576352,655,12.6,15,30,3.895307006,16,3.7,1.03,3.15,0.454476243,2.3,0.442931402,1.1,0.166216809,1.06,0.161962733
273449.4286,87061.73903,49358.85748,28222.07997,46812.24522,30341.97077,11871.11321,4974.546051,774.4576352,653,12.5,13.8,27,3.41439775,13.5,3.65,1,3.05,0.44907459,2.35,0.448480183,1.1,0.166216809,1.06,0.161962733
275786.6032,85209.3616,48503.82215,30513.61638,45740.20907,30787.08526,10293.83243,4734.808892,774.4576352,570,11.5,12.7,26,3.338704438,13.5,3.4,0.98,3,0.426195919,2.1,0.42073628,1.1,0.157778921,0.95,0.14515528
278824.9301,86532.48833,48270.6307,23819.91792,42166.75523,30787.08526,12784.27577,4914.611761,697.0118717,650,10.6,15.3,32,4.188838049,17.4,3.6,1.06,3.2,0.451674021,2.2,0.397708841,0.9,0.13083521,0.8,0.122236025
280460.9524,84680.11091,47104.67343,27498.4369,42881.446,31158.014,11290.00977,4914.611761,697.0118717,590,10.8,14.5,29.5,3.806694486,15.5,3.5,1,3.1,0.43526627,2.1,0.40367378,1,0.143156444,0.86,0.131403727
280460.9524,85209.3616,47104.67343,26835.09741,41952.348,31528.94273,11456.03932,4914.611761,697.0118717,592,10.8,13.7,30,3.895307006,16,3.6,0.98,2.9,0.417125567,2.1,0.40367378,1,0.143156444,0.86,0.131403727
281395.8222,85738.61229,46871.48198,26835.09741,41880.87893,31158.014,11373.02454,4974.546051,697.0118717,600,10.6,15,30,3.996838735,17,3.65,1.02,3.6,0.484286728,2.15,0.409222561,1,0.141622283,0.84,0.128347826
282798.127,84680.11091,43529.07116,23880.22151,40094.15201,32048.24297,12535.23143,4315.268864,697.0118717,635,10.3,15,30,4.017145081,17.2,3.5,1.01,3.25,0.434197001,1.9,0.364416159,0.9,0.132369371,0.82,0.125291925
283265.5619,84680.11091,43606.80164,23518.39998,40022.68293,31677.31423,12452.21665,4375.203153,697.0118717,632,10.2,14.5,30,3.94607287,16.5,3.35,0.99,3.1,0.427928872,2,0.37551372,0.9,0.133136452,0.83,0.126819876
285135.3016,84680.11091,43373.61019,25025.98972,41094.71908,30564.52802,12369.20188,4375.203153,697.0118717,590,11,14.7,30.5,3.963613181,16.3,3.4,0.98,3.1,0.431597571,2.05,0.3810625,0.9,0.135437694,0.86,0.131403727
282798.127,84150.86021,43218.14922,23458.09639,39665.33755,31603.12848,12701.26099,4315.268864,697.0118717,625,10.4,14.3,29,3.870379559,16.5,3.35,0.99,3.2,0.436999224,2,0.37551372,0.9,0.132369371,0.82,0.125291925
283265.5619,84415.48556,43373.61019,23819.91792,40022.68293,30416.15652,12618.24621,4315.268864,619.5661082,630,10.5,14.8,30,3.966379216,16.7,3.45,0.99,3,0.41885852,2,0.37551372,0.9,0.132369371,0.82,0.125291925
278684.6997,92724.72144,45005.95036,21166.55998,43667.60584,32715.9147,10874.93588,4555.006023,774.4576352,692.38,11.41,13.06,26.87,3.609651711,15.52,3.46,1.02,2.87,0.411469502,2.06,0.283209756,0.32,0.099106832,0.97,0.14821118
255733.6451,84997.66132,57209.63638,34795.17125,64893.92162,26781.05489,11954.12799,4555.006023,929.3491622,1145,16.9,32,60,7.587550555,30,6.05,1.48,4.3,0.617484475,3.1,0.63408689,1.7,0.257019992,1.64,0.250583851
286070.1714,92089.62061,41974.46148,17488.04101,40022.68293,33457.77217,11871.11321,4495.071733,697.0118717,661.13,13.31,14.93,31.88,4.13,17.21,3.57,1.04,3.06,0.43,2.36,0.45,1.22,0.17701347,1.08,0.15
285135.3016,83356.98418,47182.40392,26232.06151,42881.446,28932.44157,8882.581214,3356.320227,851.9033987,378.47,14.38,8.01,16.38,2.25,9.64,2.3,0.69,2.34,0.37,2.32,0.5,1.42,0.213162151,1.35,0.21
301962.9587,88384.86576,30548.0803,10372.21743,29588.19774,31825.68572,18346.26587,3236.451648,542.1203446,554,9.5,20.5,39,4.830376132,18.5,4.165428251,0.89,2.582583142,0.366322546,1.8,0.370381098,1,0.135485637,0.76,0.116124224
296821.1746,87855.61507,35289.63983,12181.32512,32161.0845,31528.94273,17516.11809,3596.057386,619.5661082,555,10.5,19.7,38.5,4.792529476,18.5,4.204859867,0.92,2.720687784,0.397192619,2.05,0.4151875,1.1,0.148573952,0.83,0.126819876
299859.5016,85738.61229,32802.26434,10794.34255,29302.32143,31306.38549,18927.36932,3416.254517,542.1203446,550,9.8,21.2,40,5.007601172,19.5,4.353641596,0.91,2.65667639,0.380380463,1.9,0.364416159,0.9,0.128533967,0.77,0.117652174
288874.7809,87855.61507,38476.58969,15377.41537,35591.60018,30045.22778,16187.88165,3715.925966,619.5661082,585,10.7,18.7,35,4.476837021,18,4.110753194,0.91,2.68364116,0.390163661,2,0.38404497,0.95,0.141598311,0.89,0.135987578
300560.6539,85738.61229,31014.4632,10311.91384,29659.66682,29896.85629,18429.28065,3296.385937,542.1203446,542,9.4,21.1,40,4.906069444,18.5,4.165428251,0.89,2.582583142,0.366322546,1.8,0.353318598,0.9,0.125465644,0.73,0.111540373
281863.2571,91031.11923,44073.18455,16885.00511,41452.06447,29006.62732,13531.40876,4195.400284,774.4576352,565,12.4,16.5,31.5,4.161144566,17.5,4.082365881,0.95,2.831827656,0.418279494,2.2,0.448896341,1.2,0.173168478,1.05,0.160434783
292146.8254,91031.11923,40186.66034,12965.27178,35734.53833,31158.014,14776.63043,3955.663125,697.0118717,585,12,18.7,36,4.75559379,20,4.552899246,1,2.963131237,0.43385789,2.25,0.437382622,1.1,0.157778921,0.95,0.14515528
296353.7397,87326.36437,38709.78114,13930.12922,34448.09495,32790.10044,16851.99987,4075.531704,619.5661082,644,10.2,20,42,5.057456067,18.5,3.9,1.02,2.9,0.40245077,1.9,0.364416159,0.9,0.129301048,0.78,0.119180124
303832.6984,86267.86299,30470.34981,10070.69948,28802.0379,31158.014,18263.25109,3236.451648,542.1203446,545,9.5,20.5,37,4.628223645,18,4.071321578,0.88,2.559018903,0.364185187,1.8,0.353318598,0.9,0.126999806,0.75,0.114596273
301495.5238,86267.86299,36377.86661,12543.14665,35377.19295,30712.89951,16104.86687,3715.925966,619.5661082,562,10.4,18,34.5,4.357764983,17.2,3.45,0.99,2.75,0.385176543,1.85,0.358867378,0.9,0.13160229,0.81,0.123763975
293549.1301,89549.21729,38632.05065,13688.91486,36878.04356,31677.31423,14942.65999,3835.794545,619.5661082,565,10.8,16.5,33,4.071621077,15.5,3.2,0.96,2.55,0.378041937,2,0.39257622,1,0.151594332,0.97,0.14821118
294484,89443.36715,38865.24211,13930.12922,36377.76002,31603.12848,15025.67476,3835.794545,619.5661082,558,10.8,16.5,29,3.718081966,15,3.15,0.89,2.7,0.384310067,1.9,0.381478659,1,0.150060171,0.95,0.14515528
301028.0889,86003.23764,32879.99482,10673.73537,28873.50697,33383.58642,19591.48754,3356.320227,542.1203446,550,10,21,39,4.779610268,18,3.7,0.85,2.7,0.391647465,2,0.37551372,0.9,0.129301048,0.78,0.119180124
295418.8698,87855.61507,37388.36291,16643.79075,36163.35279,29674.29904,16436.92598,3476.188807,619.5661082,540,9.9,18,35,4.426071157,17.5,3.990358777,0.88,2.585983672,0.373968385,1.9,0.381478659,1,0.140088121,0.82,0.125291925
293081.6952,88384.86576,38942.97259,16643.79075,36735.10541,30564.52802,15191.70432,3655.991676,619.5661082,540,9.9,15.7,29.5,3.806694486,15.5,3.640219829,0.86,2.53346224,0.367737026,1.88,0.370727896,0.95,0.136995827,0.83,0.126819876
273916.8635,87855.61507,49436.58796,23699.31075,47955.75044,31751.49998,10957.95066,3236.451648,929.3491622,615,19,22.5,47,6.806600962,32,6.9,1.5,5.7,0.803168587,3.9,0.722867378,1.7,0.236308812,1.37,0.209329193
305702.4381,83621.60952,33812.76063,12181.32512,31589.33189,30638.71376,18429.28065,3356.320227,542.1203446,539,8.9,21,39.5,4.817456923,18,3.35,0.9,2.4,0.338755515,1.65,0.319609756,0.8,0.115445652,0.7,0.106956522
278591.2127,94735.87408,48503.82215,15317.11178,41452.06447,31158.014,12120.15754,4555.006023,851.9033987,635,13.7,16.5,33,4.376216263,18.5,4.441449565,1.1,3.279667937,0.484581077,2.55,0.496269055,1.25,0.179329095,1.08,0.165018634
307572.1778,85209.3616,31947.22901,10251.61025,29302.32143,32641.72895,18844.35454,3236.451648,542.1203446,535,10,21,40,4.845150406,17.9,3.6,0.93,2.4,0.349761613,1.8,0.353318598,0.9,0.126232725,0.74,0.113068323
309441.9174,83886.23487,31092.19369,10432.52102,31303.45558,31158.014,17931.19198,3056.648778,542.1203446,530,9.8,21.5,38,4.703916956,18,3.5,0.91,2.7,0.384310067,1.9,0.364416159,0.9,0.126232725,0.74,0.113068323
295886.3047,88384.86576,40264.39082,13025.57537,37306.85802,31751.49998,14859.64521,4075.531704,619.5661082,560,11.6,19,38,4.653151092,17.5,3.7,1.03,2.6,0.400920609,2.25,0.420320122,1,0.146224767,0.9,0.137515528
293549.1301,88384.86576,40186.66034,12904.96819,37163.91987,31528.94273,14776.63043,3895.728835,697.0118717,580,12,19,35,4.426071157,17.5,3.75,1.03,2.9,0.428131664,2.25,0.437382622,1.1,0.158546002,0.96,0.14668323
297756.0444,83621.60952,35522.83129,15136.20101,35377.19295,27819.65535,17433.10332,3236.451648,697.0118717,507,10.5,20.5,40,4.794384542,17.4,3.1,0.95,2.7,0.387978766,1.95,0.378496189,0.95,0.141598311,0.89,0.135987578
293081.6952,87061.73903,35833.75322,13146.18255,30445.82666,29674.29904,20172.59098,3715.925966,542.1203446,564,8.9,23.2,43.5,5.292834109,19.7,4.399170589,0.92,2.631704044,0.364908066,1.72,0.352971799,0.95,0.127790858,0.71,0.108484472
296821.1746,85209.3616,38087.93726,16945.3087,37521.26525,30341.97077,16519.94076,3476.188807,697.0118717,532,10.5,18,32,3.995927765,15.5,3.15,0.88,2.7,0.384310067,1.9,0.372947409,0.95,0.143132473,0.91,0.139043478
305235.0032,84415.48556,34045.95209,13869.82563,32875.77527,30490.34227,18844.35454,3596.057386,542.1203446,562,9,24.5,46,5.593752289,20.8,3.65,0.97,2.75,0.385176543,1.85,0.341804878,0.8,0.119281056,0.75,0.114596273
300093.219,83409.90924,35211.90935,13869.82563,33804.87326,30267.78503,17931.19198,3835.794545,542.1203446,605,8.8,24.5,46,5.512526906,20,3.7,1,2.8,0.375036922,1.65,0.319609756,0.8,0.107774845,0.6,0.091677019
299158.3492,83621.60952,39176.16404,13749.21845,34662.50218,29229.18456,18678.32498,4015.597415,464.6745811,568,10,24.5,47,5.791283675,22,4,1.01,3,0.407852423,1.85,0.350336128,0.85,0.123140431,0.75,0.114596273
308507.0476,84415.48556,29226.66206,11457.68204,29230.85236,32790.10044,20504.65009,2517.24017,464.6745811,555,7,23,43,5.133149378,18.5,3.4,0.9,2.4,0.31674332,1.35,0.252192073,0.6,0.084666537,0.5,0.076397516
287005.0413,88914.11645,43062.68825,15015.59383,36949.51264,30712.89951,16270.89643,4195.400284,619.5661082,575,9.7,19.7,40,5.007601172,19.5,4.485080318,1.01,2.919283552,0.411537254,2,0.38404497,0.95,0.12012005,0.61,0.093204969
285602.7365,87008.81396,42829.4968,20985.64921,40022.68293,28932.44157,15191.70432,3715.925966,697.0118717,518,10.5,16,32,4.046693629,16,3.734326502,0.87,2.573205341,0.375744304,1.94,0.385917683,1,0.143156444,0.86,0.131403727
289809.6508,88914.11645,39798.00792,14533.16511,36091.88372,31083.82825,16602.95554,3955.663125,619.5661082,575,8.8,19.4,38,4.75468282,18.5,4.231147611,0.94,2.721976154,0.384835901,1.88,0.362196646,0.9,0.116260675,0.61,0.093204969
292146.8254,88384.86576,39020.70307,15618.62973,35377.19295,30861.27101,17931.19198,3895.728835,619.5661082,570,10.5,21.2,42.5,5.146068587,19,4.3646859,0.98,2.853983788,0.407081816,2.02,0.411858232,1.1,0.14627271,0.8,0.122236025
289809.6508,87855.61507,40186.66034,16281.96921,35377.19295,30935.45675,17516.11809,3955.663125,619.5661082,570,10.6,21.1,40,4.956835308,19,4.3646859,0.98,2.87016265,0.412951735,2.08,0.409985518,1.05,0.140879173,0.78,0.119180124
291913.1079,87326.36437,39487.08598,16221.66562,35448.66203,30787.08526,17765.16243,3895.728835,619.5661082,565,10.7,21.4,41,5.083294484,19.5,4.471936446,1,2.90650522,0.413313174,2.04,0.405546494,1.05,0.141646254,0.79,0.120708075
301962.9587,85738.61229,37077.44097,13568.30768,32875.77527,30787.08526,17765.16243,3655.991676,619.5661082,545,9.5,22,41,5.002069101,18.7,3.85,1,2.7,0.387978766,1.95,0.352902439,0.8,0.113911491,0.68,0.103900621
310844.2222,85473.98695,29382.12303,9829.485118,26229.15114,31751.49998,21251.78309,3236.451648,464.6745811,560,7.9,23.5,44,5.411906147,20.5,4.515567198,0.91,2.591960943,0.356900788,1.66,0.303657012,0.7,0.096987772,0.56,0.085565217
288407.346,86479.56326,40031.19937,17186.52306,35019.84757,29674.29904,18595.3102,4195.400284,619.5661082,605,10.7,22.8,44,5.513437876,21.5,4.835219265,1.03,2.9933768,0.425595171,2.1,0.41220503,1.05,0.146248738,0.85,0.129875776
288407.346,86267.86299,41974.46148,21106.25639,37020.98171,29674.29904,17184.05898,4075.531704,697.0118717,570,10.8,21.2,39,5.033439589,20.5,4.594430431,0.97,2.862777272,0.416684294,2.14,0.416644055,1.05,0.152385384,0.93,0.142099379
313181.3968,82033.85744,29226.66206,9829.485118,27444.12544,30861.27101,19674.50231,3116.583068,464.6745811,540,7,23.5,43,5.133149378,18.5,3.1,0.94,2.75,0.338950934,1.22,0.229233994,0.55,0.073903436,0.41,0.062645963
288874.7809,87008.81396,42674.03583,17246.82665,37521.26525,29822.67054,16602.95554,4375.203153,619.5661082,610,9.4,22,42.5,5.247600316,20,3.7,1.04,2.65,0.370236273,1.77,0.349989329,0.9,0.13160229,0.81,0.123763975
292146.8254,85103.51146,40886.2347,18995.63075,38593.3014,28561.51283,16768.98509,3775.860256,774.4576352,502,10.8,20.5,40,4.855303579,18,3.45,0.95,2.7,0.391647465,2,0.39257622,1,0.143156444,0.86,0.131403727
306169.873,86267.86299,31169.92417,10492.8246,28158.81621,30564.52802,19923.54665,3056.648778,542.1203446,500,8.4,22,41.5,5.039915757,18.7,4.171525627,0.87,2.497703986,0.34835135,1.66,0.329250762,0.85,0.114702543,0.64,0.09778882
313181.3968,83621.60952,29848.50594,9226.449221,26800.90375,30193.59928,19923.54665,2936.780199,464.6745811,490,8.7,23,42,5.057456067,18.5,3.4,0.9,2.2,0.331620909,1.8,0.336256098,0.8,0.117746894,0.73,0.111540373
294484,83886.23487,38865.24211,19598.66665,36377.76002,30119.41353,16519.94076,3655.991676,619.5661082,520,10,18,36,4.552530333,18,3.4,0.94,2.55,0.370704539,1.9,0.364416159,0.9,0.13160229,0.81,0.123763975
284200.4317,86267.86299,42984.95777,20804.73844,40380.02832,28635.69858,16270.89643,4315.268864,697.0118717,560,9.5,19.5,39,4.678078539,17,3.3,1,2.6,0.360564918,1.7,0.325158537,0.8,0.120048137,0.76,0.116124224
286537.6063,85738.61229,41585.80905,22312.32818,42524.10062,29303.37031,16104.86687,4255.334574,697.0118717,675,11.1,25,52.5,6.258362753,22.5,4.35,1.16,3,0.41885852,2,0.39257622,1,0.141622283,0.84,0.128347826
292146.8254,84944.73625,38787.51162,19236.84511,36449.2291,30045.22778,16519.94076,3955.663125,619.5661082,563,10.2,20.8,40,5.027907518,19.7,3.7,0.99,3,0.411521122,1.9,0.390009909,1.05,0.142413335,0.8,0.122236025
294951.4349,87061.73903,36688.78855,14834.68306,32304.02265,30638.71376,19757.51709,3895.728835,619.5661082,585,9.9,22.8,46,5.614058635,21,4.72796872,1.01,2.911194121,0.408602295,1.97,0.397778201,1.05,0.143180415,0.81,0.123763975
291679.3905,87061.73903,40575.31276,16040.75486,35019.84757,30712.89951,18097.22154,4495.071733,619.5661082,630,10,23.5,46,5.664824499,21.5,3.9,1.1,3,0.41885852,2,0.37551372,0.9,0.13160229,0.81,0.123763975
292146.8254,86003.23764,41430.34809,16583.48716,35305.72387,29822.67054,17765.16243,4555.006023,619.5661082,595,10.2,24,43.5,5.577122949,22.5,4.3,1.1,3.05,0.420458737,1.96,0.396668445,1.05,0.138577931,0.75,0.114596273
304767.5682,85209.3616,27982.97432,9045.538452,26229.15114,30416.15652,19757.51709,2756.977329,542.1203446,500,9,22,41,4.981762755,18.5,4.073421146,0.82,2.387972221,0.340599513,1.69,0.34111128,0.9,0.126232725,0.74,0.113068323
292146.8254,86532.48833,39098.43356,16281.96921,33947.81142,30193.59928,18678.32498,4075.531704,619.5661082,595,10,22.5,43,5.285446971,20,4.526611502,0.98,2.818929587,0.394363659,1.89,0.371837652,0.95,0.133927504,0.79,0.120708075
292146.8254,88120.24041,38243.39823,16040.75486,34090.74957,30861.27101,18014.20676,4075.531704,619.5661082,600,9.4,21,40.5,5.045447828,19.5,4.485080318,1.01,2.90310469,0.405667336,1.94,0.360323933,0.85,0.119305027,0.7,0.106956522
302430.3936,83092.35883,33424.10821,11698.8964,29874.07405,31528.94273,18678.32498,3476.188807,542.1203446,541,8.9,19,39,4.678078539,17,3.7,0.92,3,0.396846325,1.7,0.325158537,0.8,0.111610248,0.65,0.09931677
297288.6095,87855.61507,35678.29225,12362.23588,29302.32143,33383.58642,18678.32498,3655.991676,542.1203446,550,8.9,19,41,4.930996891,18,3.5,0.93,2.6,0.364233617,1.75,0.330707317,0.8,0.111610248,0.65,0.09931677
296821.1746,88120.24041,37388.36291,14472.86152,33590.46603,33012.65769,17599.13287,3895.728835,542.1203446,606,9.2,20.5,39,4.475015082,15,3.6,0.95,3.1,0.409585376,1.75,0.330707317,0.8,0.110843168,0.64,0.09778882
300560.6539,87061.73903,37232.90194,13749.21845,33947.81142,32641.72895,17184.05898,3895.728835,542.1203446,590,9.2,20,41,4.981762755,18.5,3.7,1,2.8,0.38604302,1.8,0.336256098,0.8,0.112377329,0.66,0.10084472
306637.3079,84680.11091,32724.53385,13508.00409,30302.88851,31158.014,19923.54665,3356.320227,542.1203446,560,8.8,24,47,5.486688489,19,3.6,0.91,2.8,0.382374321,1.75,0.330707317,0.8,0.115445652,0.7,0.106956522
301962.9587,86267.86299,35367.37032,14593.4687,31803.73912,31899.87147,19259.42843,3655.991676,542.1203446,580,8.6,22,42,5.006690202,18,3.7,0.94,2.4,0.342424215,1.7,0.325158537,0.8,0.115445652,0.7,0.106956522
296353.7397,87326.36437,38476.58969,15678.93332,36091.88372,31603.12848,16187.88165,3835.794545,619.5661082,574,9.8,18.5,35,4.273773564,16,3.45,0.93,2.8,0.393380418,1.9,0.364416159,0.9,0.126999806,0.75,0.114596273
308507.0476,81875.08223,24485.10253,8201.288197,23584.7953,30638.71376,20836.7092,2876.845909,542.1203446,476,13.2,25,47,5.689751946,21,4,1.01,3.2,0.45534272,2.25,0.454445122,1.2,0.170867236,1.02,0.155850932
312246.527,84150.86021,27594.3219,7839.466659,24656.83145,33383.58642,22081.93087,3056.648778,542.1203446,496,10.7,27,50,5.967597745,21.5,3.7,0.92,2.8,0.400717817,2,0.39257622,1,0.147758929,0.92,0.140571429
320192.9206,80869.50592,26739.28657,7899.770248,25014.17683,31306.38549,20753.69442,2876.845909,542.1203446,457,11,26,49,5.790372705,20.5,3.6,0.9,2.7,0.388712506,1.96,0.388137195,1,0.14929309,0.94,0.143627329
313181.3968,84680.11091,27283.39996,7477.645121,24013.60976,31603.12848,21251.78309,2936.780199,464.6745811,452,13,30,51,6.144822786,22.5,4.1,0.95,2.75,0.410857438,2.2,0.431833841,1.1,0.16698389,1.07,0.163490683
292380.5428,86003.23764,36688.78855,15075.89742,32161.0845,28784.07007,20255.60576,4135.465994,464.6745811,620,11,28.3,55,6.701425354,25,5.45453436,1.07,3.095723187,0.437079568,2.13,0.415534299,1.05,0.145481658,0.84,0.128347826
307572.1778,89707.99249,22852.76236,5246.412302,22655.6973,28190.58409,21500.82742,3715.925966,77.44576352,530,8.3,23,41,4.930996891,18,3.5,1.08,2.45,0.339621992,1.6,0.296998476,0.7,0.101590256,0.62,0.094732919
299158.3492,89866.7677,28760.27916,5427.323071,22512.75915,27671.28386,21334.79787,3775.860256,154.891527,496,7.6,21,39,4.931907861,19.5,4.1,1.13,2.8,0.378705622,1.7,0.308096037,0.7,0.101590256,0.62,0.094732919
